transaction_id,customer_id,account_type,transaction_time,transaction_hour,amount,payment_method,merchant_name,location,home_city,device_type,transaction_status,is_fraud,risk_score
TXN0000199,CUST00339,Salary,28-04-24 15:33,15,2666.18,UPI,Jewellery Store,Jaipur,Jaipur,POS Terminal,Success,0,0
TXN0000200,CUST00480,Salary,06-02-24 23:10,23,1723.66,NEFT,Flight Booking,Jaipur,Kolkata,Mobile,Failed,0,33
TXN0000201,CUST00160,Current,21-09-24 1:53,1,2301.64,Credit Card,Hospital,Surat,Surat,Desktop,Success,0,22
TXN0000202,CUST00017,Current,30-11-24 2:57,2,7506.96,Net Banking,Zomato,Mumbai,Mumbai,Tablet,Success,1,30
TXN0000203,CUST00271,Current,28-05-24 18:28,18,13646.02,NEFT,Nykaa,Bengaluru,Delhi,Mobile,Failed,0,39
TXN0000204,CUST00212,Salary,23-02-24 6:08,6,73477.9,Debit Card,BookMyShow,Surat,Surat,Tablet,Success,0,32
TXN0000205,CUST00273,Salary,25-07-24 0:41,0,26691.34,Net Banking,Swiggy,Surat,Surat,Desktop,Success,0,5
TXN0000206,CUST00337,Savings,23-03-24 17:49,17,23098.42,NEFT,Unknown Merchant,Lucknow,Lucknow,Tablet,Success,0,21
TXN0000207,CUST00311,Savings,03-02-24 15:59,15,6192.58,NEFT,PayTM Mall,Bengaluru,Bengaluru,POS Terminal,Success,0,7
TXN0000208,CUST00287,Current,15-06-24 18:11,18,6467.54,UPI,Uber,Bhopal,Bhopal,POS Terminal,Success,0,4
TXN0000209,CUST00287,Current,02-02-24 17:15,17,4346.93,Credit Card,Jewellery Store,Bhopal,Bhopal,Tablet,Success,0,7
TXN0000210,CUST00584,Salary,06-12-24 3:18,3,2731.48,Net Banking,Hotel Booking,Pune,Pune,Mobile,Success,0,25
TXN0000211,CUST01061,Savings,01-06-24 3:23,3,25570.02,IMPS,Unknown Merchant,Chennai,Chennai,Desktop,Success,0,36
TXN0000212,CUST00112,Savings,13-02-24 18:50,18,1985.46,Credit Card,PhonePe Merchant,Chennai,Chennai,POS Terminal,Success,0,3
TXN0000213,CUST00146,Current,28-12-24 16:48,16,1960.36,IMPS,Uber,Surat,Surat,Mobile,Success,0,0
TXN0000214,CUST00793,Salary,31-07-24 4:24,4,9618.14,IMPS,Uber,Ahmedabad,Ahmedabad,POS Terminal,Success,0,24
TXN0000215,CUST00965,Savings,27-01-24 5:26,5,2016.63,UPI,Grocery Store,Chennai,Mumbai,Mobile,Success,0,29
TXN0000216,CUST00082,Current,21-04-24 6:15,6,1750.62,UPI,Hospital,Kolkata,Kolkata,POS Terminal,Success,0,2
TXN0000217,CUST01027,Current,05-06-24 5:29,5,15352.31,NEFT,Flight Booking,Lucknow,Bengaluru,POS Terminal,Success,0,21
TXN0000218,CUST01102,Current,02-02-24 11:10,11,43053.6,IMPS,IRCTC,Bengaluru,Bengaluru,Desktop,Success,0,6
TXN0000219,CUST01048,Current,06-05-24 21:32,21,2092.73,Credit Card,Pharmacy,Surat,Surat,Desktop,Failed,0,11
TXN0000220,CUST00136,Current,24-11-24 17:39,17,7638.43,Debit Card,Unknown Merchant,Pune,Pune,POS Terminal,Success,0,23
TXN0000221,CUST00501,Salary,25-06-24 1:43,1,10529.33,UPI,Zomato,Delhi,Delhi,POS Terminal,Success,0,25
TXN0000222,CUST00113,Salary,05-01-24 22:02,22,5147.46,Debit Card,Zomato,Delhi,Delhi,Desktop,Success,0,7
TXN0000223,CUST00024,Savings,22-07-24 2:45,2,1899.67,Credit Card,Uber,Mumbai,Mumbai,POS Terminal,Success,0,22
TXN0000224,CUST00531,Current,18-10-24 4:25,4,16159.82,Credit Card,BigBasket,Lucknow,Lucknow,Tablet,Success,0,24
TXN0000225,CUST00551,Salary,10-05-24 2:31,2,4215.14,Net Banking,Amazon,Mumbai,Mumbai,Mobile,Success,0,27
TXN0000226,CUST00558,Savings,03-10-24 15:20,15,6591.15,IMPS,IRCTC,Surat,Surat,Mobile,Reversed,0,8
TXN0000227,CUST00158,Salary,19-05-24 20:35,20,11262.96,NEFT,Hospital,Surat,Jaipur,POS Terminal,Reversed,0,20
TXN0000228,CUST00342,Savings,27-10-24 7:56,7,3818.16,Debit Card,IRCTC,Surat,Kolkata,Desktop,Success,0,27
TXN0000229,CUST00237,Salary,29-11-24 11:33,11,1224.37,Credit Card,Flipkart,Delhi,Delhi,Mobile,Success,0,5
TXN0000230,CUST00501,Salary,28-05-24 17:37,17,7850.75,UPI,Uber,Delhi,Delhi,POS Terminal,Success,0,6
TXN0000231,CUST00367,Salary,04-05-24 23:24,23,56853.75,UPI,Nykaa,Delhi,Delhi,POS Terminal,Success,0,1
TXN0000232,CUST00656,Salary,24-05-24 18:49,18,2004.88,Debit Card,Grocery Store,Bhopal,Hyderabad,Mobile,Success,0,26
TXN0000233,CUST00108,Salary,18-01-24 20:05,20,21375.14,Credit Card,Hospital,Hyderabad,Hyderabad,Desktop,Success,0,0
TXN0000234,CUST00142,Current,07-05-24 2:39,2,609.71,NEFT,BookMyShow,Jaipur,Delhi,Tablet,Success,0,46
TXN0000235,CUST00017,Current,06-08-24 23:03,23,1675.2,Debit Card,BookMyShow,Mumbai,Mumbai,Desktop,Success,0,7
TXN0000236,CUST00497,Savings,10-07-24 14:27,14,4177.13,NEFT,Grocery Store,Hyderabad,Hyderabad,Tablet,Success,0,1
TXN0000237,CUST00401,Salary,03-01-24 11:26,11,3084.28,Net Banking,BigBasket,Delhi,Delhi,Desktop,Success,0,14
TXN0000238,CUST00049,Savings,22-11-24 1:23,1,9177.57,Credit Card,Jewellery Store,Kolkata,Kolkata,Tablet,Success,0,21
TXN0000239,CUST00020,Salary,26-05-24 3:08,3,1261.04,Debit Card,Hotel Booking,Hyderabad,Hyderabad,Mobile,Success,0,22
TXN0000240,CUST00630,Savings,02-04-24 11:52,11,251.66,UPI,Hospital,Lucknow,Lucknow,Desktop,Success,0,9
TXN0000241,CUST00123,Salary,18-01-24 1:10,1,3229.87,Credit Card,Swiggy,Ahmedabad,Ahmedabad,Tablet,Success,0,23
TXN0000242,CUST01065,Current,17-10-24 10:55,10,6840.64,NEFT,Local ATM,Delhi,Bengaluru,Tablet,Success,0,27
TXN0000243,CUST01036,Salary,17-08-24 20:52,20,9878.27,Credit Card,Swiggy,Bhopal,Bhopal,POS Terminal,Success,0,2
TXN0000244,CUST00891,Savings,23-04-24 6:37,6,15895.22,Net Banking,Nykaa,Jaipur,Jaipur,Desktop,Success,0,10
TXN0000245,CUST00646,Savings,24-06-24 20:00,20,65113.57,NEFT,Ola,Mumbai,Mumbai,Tablet,Success,0,9
TXN0000246,CUST00153,Salary,12-02-24 7:42,7,1761.78,Credit Card,Grocery Store,Pune,Pune,Desktop,Success,0,7
TXN0000247,CUST00337,Savings,06-06-24 20:58,20,17535.9,NEFT,Ola,Kolkata,Lucknow,POS Terminal,Success,0,29
TXN0000248,CUST00426,Current,12-04-24 22:03,22,2463.53,NEFT,Local ATM,Chennai,Chennai,Tablet,Success,0,1
TXN0000249,CUST00186,Salary,27-09-24 15:22,15,3336.97,Credit Card,Flight Booking,Hyderabad,Hyderabad,Tablet,Success,0,3
TXN0000250,CUST00441,Salary,03-10-24 4:28,4,550.07,Debit Card,Swiggy,Surat,Surat,Desktop,Success,0,20
TXN0000251,CUST00729,Salary,26-04-24 1:23,1,1171.04,NEFT,Hotel Booking,Jaipur,Jaipur,Mobile,Success,0,27
TXN0000252,CUST00357,Savings,03-08-24 21:51,21,4595.47,UPI,Local ATM,Surat,Surat,POS Terminal,Success,0,0
TXN0000253,CUST00512,Current,08-11-24 4:51,4,8600.14,UPI,Zomato,Mumbai,Mumbai,POS Terminal,Success,0,28
TXN0000254,CUST00249,Salary,20-02-24 18:21,18,33841.7,UPI,Nykaa,Mumbai,Mumbai,Mobile,Failed,0,15
TXN0000255,CUST00821,Salary,15-08-24 15:01,15,56172.74,Debit Card,Grocery Store,Lucknow,Lucknow,Mobile,Success,0,27
TXN0000256,CUST00154,Current,16-12-24 11:52,11,3079.8,UPI,PayTM Mall,Lucknow,Lucknow,Mobile,Failed,0,17
TXN0000257,CUST00264,Current,17-01-24 13:57,13,14165.8,UPI,Zomato,Lucknow,Lucknow,Tablet,Success,0,1
TXN0000258,CUST00104,Savings,02-06-24 9:39,9,17437.92,Credit Card,Unknown Merchant,Hyderabad,Hyderabad,POS Terminal,Success,0,17
TXN0000259,CUST00784,Savings,17-05-24 10:59,10,7224.05,Net Banking,Myntra,Mumbai,Mumbai,POS Terminal,Success,0,11
TXN0000260,CUST00384,Current,09-12-24 2:06,2,14537.09,Debit Card,Local ATM,Lucknow,Surat,Tablet,Success,0,40
TXN0000261,CUST00504,Savings,09-06-24 0:02,0,7465.76,Net Banking,Fuel Station,Ahmedabad,Ahmedabad,Tablet,Success,0,13
TXN0000262,CUST00982,Savings,28-05-24 17:57,17,11592.16,UPI,IRCTC,Chennai,Mumbai,Mobile,Success,0,29
TXN0000263,CUST01077,Savings,30-10-24 15:58,15,1701.89,Credit Card,PhonePe Merchant,Pune,Pune,Mobile,Success,0,8
TXN0000264,CUST00983,Current,20-12-24 10:45,10,919.3,IMPS,Uber,Chennai,Chennai,POS Terminal,Success,0,2
TXN0000265,CUST00659,Salary,11-01-24 2:55,2,2163.89,NEFT,Myntra,Bengaluru,Bengaluru,Tablet,Success,0,23
TXN0000266,CUST00449,Current,10-11-24 1:12,1,7681.08,UPI,Flipkart,Chennai,Chennai,Tablet,Success,0,21
TXN0000267,CUST01085,Savings,08-02-24 21:19,21,64549.94,Debit Card,Myntra,Mumbai,Mumbai,Desktop,Success,0,9
TXN0000268,CUST00494,Current,11-08-24 13:50,13,3554.84,Debit Card,Nykaa,Pune,Pune,Mobile,Success,0,0
TXN0000269,CUST00796,Current,01-04-24 20:48,20,55462.88,Debit Card,Myntra,Lucknow,Lucknow,Desktop,Success,0,7
TXN0000270,CUST00735,Salary,29-09-24 1:41,1,2729.18,IMPS,Flight Booking,Pune,Pune,Mobile,Success,0,28
TXN0000271,CUST01163,Salary,14-03-24 2:27,2,3862.42,IMPS,Grocery Store,Surat,Surat,Desktop,Success,0,28
TXN0000272,CUST01009,Current,09-07-24 11:11,11,1636.37,IMPS,Myntra,Mumbai,Ahmedabad,Tablet,Success,0,29
TXN0000273,CUST00477,Savings,23-07-24 10:51,10,2880.19,IMPS,Amazon,Hyderabad,Hyderabad,Desktop,Success,0,4
TXN0000274,CUST00680,Current,12-05-24 8:06,8,141298.93,IMPS,BigBasket,Chennai,Chennai,Desktop,Failed,0,39
TXN0000275,CUST00663,Savings,15-08-24 19:35,19,2988.06,UPI,BigBasket,Jaipur,Jaipur,Mobile,Reversed,0,4
TXN0000276,CUST00291,Current,25-05-24 2:07,2,4201.41,UPI,Swiggy,Hyderabad,Hyderabad,Tablet,Success,0,25
TXN0000277,CUST00811,Current,27-04-24 4:39,4,169829.97,IMPS,Ola,Lucknow,Lucknow,Mobile,Success,0,23
TXN0000278,CUST00323,Salary,08-07-24 5:01,5,15012.06,Net Banking,Jewellery Store,Ahmedabad,Ahmedabad,POS Terminal,Success,0,6
TXN0000279,CUST00357,Savings,15-09-24 11:12,11,1493.59,Net Banking,Nykaa,Surat,Surat,Tablet,Failed,0,16
TXN0000280,CUST00360,Current,24-09-24 9:16,9,2555.05,NEFT,Unknown Merchant,Delhi,Delhi,Tablet,Success,0,20
TXN0000281,CUST00364,Current,10-08-24 11:12,11,2167.53,Net Banking,Flight Booking,Lucknow,Lucknow,Mobile,Success,0,9
TXN0000282,CUST01163,Salary,03-05-24 13:59,13,1037.02,UPI,Electronics Store,Surat,Surat,Desktop,Success,0,3
TXN0000283,CUST00453,Current,24-02-24 14:53,14,4188.89,Net Banking,Fuel Station,Jaipur,Jaipur,Mobile,Failed,0,20
TXN0000284,CUST00160,Current,06-03-24 4:49,4,8013.55,Credit Card,Ola,Surat,Surat,Tablet,Success,0,23
TXN0000285,CUST00182,Savings,05-01-24 10:12,10,3980.97,Net Banking,Local ATM,Chennai,Chennai,Tablet,Success,0,14
TXN0000286,CUST00512,Current,09-04-24 16:13,16,3136.09,Net Banking,Uber,Mumbai,Mumbai,Mobile,Success,0,8
TXN0000287,CUST00003,Salary,11-10-24 12:10,12,8748.55,UPI,Local ATM,Mumbai,Mumbai,POS Terminal,Success,0,5
TXN0000288,CUST00341,Savings,16-05-24 9:42,9,6268.28,NEFT,PhonePe Merchant,Bhopal,Bhopal,POS Terminal,Success,0,3
TXN0000289,CUST00208,Savings,24-06-24 6:18,6,14810.92,NEFT,Myntra,Mumbai,Delhi,Desktop,Success,0,28
TXN0000290,CUST00604,Salary,10-02-24 16:06,16,3600.42,UPI,IRCTC,Bengaluru,Ahmedabad,Tablet,Success,0,26
TXN0000291,CUST00769,Salary,14-12-24 19:07,19,5779.14,Credit Card,Pharmacy,Pune,Pune,Mobile,Reversed,0,5
TXN0000292,CUST00693,Current,13-01-24 0:52,0,1771.76,IMPS,Flight Booking,Kolkata,Kolkata,POS Terminal,Failed,0,12
TXN0000293,CUST00338,Savings,21-01-24 19:10,19,13767.84,IMPS,Myntra,Hyderabad,Bhopal,POS Terminal,Success,0,23
TXN0000294,CUST00390,Savings,19-04-24 7:59,7,5938.76,NEFT,Hotel Booking,Ahmedabad,Ahmedabad,Tablet,Success,0,1
TXN0000295,CUST00197,Current,01-08-24 11:13,11,26929.21,UPI,Grocery Store,Delhi,Delhi,POS Terminal,Success,0,2
TXN0000296,CUST00315,Savings,15-06-24 1:34,1,10171.63,UPI,Amazon,Bhopal,Hyderabad,Tablet,Success,0,40
TXN0000297,CUST00984,Savings,21-03-24 8:56,8,2424.8,Credit Card,Amazon,Ahmedabad,Ahmedabad,Mobile,Success,0,8
TXN0000298,CUST00598,Current,29-04-24 18:03,18,16030.51,UPI,Zomato,Lucknow,Lucknow,POS Terminal,Success,0,34
TXN0000299,CUST00965,Savings,06-09-24 6:37,6,3653.99,NEFT,Swiggy,Mumbai,Mumbai,Tablet,Success,0,2
TXN0000300,CUST00379,Current,13-03-24 11:04,11,13565.26,Debit Card,Uber,Hyderabad,Hyderabad,POS Terminal,Success,0,7
TXN0000301,CUST00540,Savings,28-03-24 20:43,20,1790.3,NEFT,IRCTC,Pune,Pune,POS Terminal,Success,0,3
TXN0000302,CUST01156,Current,16-09-24 5:15,5,3755.22,UPI,Flight Booking,Bhopal,Bengaluru,Desktop,Success,0,27
TXN0000303,CUST00705,Current,29-03-24 8:34,8,1692.03,IMPS,Grocery Store,Pune,Pune,POS Terminal,Success,0,6
TXN0000304,CUST00793,Salary,23-09-24 19:56,19,2532.03,IMPS,Pharmacy,Ahmedabad,Ahmedabad,POS Terminal,Success,0,3
TXN0000305,CUST00973,Current,26-04-24 1:30,1,38035.07,IMPS,Fuel Station,Mumbai,Delhi,Desktop,Success,0,46
TXN0000306,CUST01029,Savings,21-10-24 1:30,1,6856.35,IMPS,Zomato,Bengaluru,Bengaluru,Desktop,Success,0,27
TXN0000307,CUST00343,Current,17-01-24 13:46,13,5209.34,Credit Card,BigBasket,Mumbai,Mumbai,Desktop,Success,0,9
TXN0000308,CUST00892,Savings,10-04-24 3:40,3,15348.99,Credit Card,Electronics Store,Mumbai,Mumbai,Desktop,Success,0,22
TXN0000309,CUST00138,Current,03-06-24 7:37,7,5337.01,UPI,Pharmacy,Hyderabad,Hyderabad,POS Terminal,Failed,0,14
TXN0000310,CUST00566,Current,01-11-24 11:10,11,8398.58,IMPS,Amazon,Kolkata,Kolkata,POS Terminal,Success,0,2
TXN0000311,CUST01071,Current,28-02-24 2:46,2,983.29,NEFT,Google Pay Merchant,Surat,Ahmedabad,Mobile,Success,0,46
TXN0000312,CUST01194,Current,29-10-24 17:52,17,3523.56,UPI,Grocery Store,Kolkata,Hyderabad,Mobile,Success,0,25
TXN0000313,CUST01097,Current,28-05-24 18:13,18,7962.3,Debit Card,IRCTC,Mumbai,Mumbai,POS Terminal,Failed,0,10
TXN0000314,CUST01172,Salary,07-03-24 21:01,21,36318.02,IMPS,Flipkart,Pune,Pune,POS Terminal,Success,0,9
TXN0000315,CUST00295,Savings,02-06-24 17:03,17,643.04,IMPS,Flipkart,Bengaluru,Bengaluru,POS Terminal,Success,0,4
TXN0000316,CUST00679,Current,16-10-24 14:53,14,12223.69,Net Banking,Flipkart,Surat,Surat,Desktop,Success,0,8
TXN0000317,CUST00551,Salary,13-11-24 10:35,10,1475.38,Debit Card,Ola,Mumbai,Mumbai,Mobile,Success,0,1
TXN0000318,CUST00637,Savings,22-09-24 23:17,23,13728.93,Debit Card,Flight Booking,Hyderabad,Bhopal,POS Terminal,Success,0,20
TXN0000319,CUST00276,Salary,14-04-24 15:10,15,3215.4,Debit Card,Ola,Pune,Pune,POS Terminal,Success,0,6
TXN0000320,CUST00183,Salary,20-12-24 17:48,17,193530.53,Credit Card,PayTM Mall,Surat,Surat,POS Terminal,Success,0,31
TXN0000321,CUST00993,Current,19-07-24 2:39,2,6867.74,IMPS,Flipkart,Mumbai,Mumbai,Tablet,Success,0,25
TXN0000322,CUST00135,Current,30-10-24 2:56,2,124430.85,Debit Card,BigBasket,Lucknow,Lucknow,POS Terminal,Success,0,24
TXN0000323,CUST01165,Savings,05-12-24 21:16,21,4537.6,UPI,PayTM Mall,Hyderabad,Hyderabad,Desktop,Success,0,8
TXN0000324,CUST00119,Salary,20-01-24 15:14,15,40161.04,Credit Card,Local ATM,Surat,Surat,Mobile,Success,0,1
TXN0000325,CUST00408,Salary,15-07-24 4:07,4,1039.34,Debit Card,Local ATM,Bhopal,Bhopal,Tablet,Success,0,22
TXN0000326,CUST00254,Current,24-05-24 15:38,15,4986.52,Net Banking,Nykaa,Delhi,Delhi,Mobile,Success,0,13
TXN0000327,CUST00914,Current,02-08-24 2:48,2,8728.1,Credit Card,Grocery Store,Hyderabad,Hyderabad,POS Terminal,Success,0,21
TXN0000328,CUST00335,Salary,11-01-24 15:51,15,4294.74,Debit Card,BookMyShow,Hyderabad,Hyderabad,Mobile,Success,0,2
TXN0000329,CUST00334,Savings,08-09-24 10:01,10,802.36,IMPS,Nykaa,Chennai,Chennai,Desktop,Success,0,5
TXN0000330,CUST00424,Savings,08-01-24 18:54,18,4282.39,Debit Card,Hospital,Jaipur,Jaipur,POS Terminal,Success,0,9
TXN0000331,CUST00019,Salary,08-03-24 6:20,6,4679.98,NEFT,Jewellery Store,Delhi,Delhi,Desktop,Success,0,6
TXN0000332,CUST00018,Current,08-11-24 15:56,15,4535.97,Credit Card,Electronics Store,Mumbai,Mumbai,Tablet,Success,0,1
TXN0000333,CUST00564,Current,27-06-24 6:10,6,881.44,NEFT,Uber,Kolkata,Kolkata,POS Terminal,Success,0,7
TXN0000334,CUST00956,Current,09-02-24 17:37,17,22036.76,Debit Card,Grocery Store,Bhopal,Hyderabad,POS Terminal,Success,0,28
TXN0000335,CUST00767,Salary,22-09-24 19:11,19,8342.79,IMPS,BookMyShow,Delhi,Kolkata,Tablet,Success,0,20
TXN0000336,CUST00689,Salary,11-04-24 10:03,10,4641.48,Debit Card,IRCTC,Chennai,Chennai,Tablet,Success,0,5
TXN0000337,CUST00612,Current,24-10-24 6:44,6,45161.91,Credit Card,Hospital,Delhi,Delhi,Desktop,Success,0,3
TXN0000338,CUST00117,Savings,04-05-24 2:45,2,34369.86,IMPS,Hotel Booking,Kolkata,Kolkata,POS Terminal,Success,0,29
TXN0000339,CUST00053,Salary,10-04-24 18:01,18,27982.65,Net Banking,BookMyShow,Mumbai,Mumbai,POS Terminal,Success,0,14
TXN0000340,CUST00829,Current,01-10-24 23:40,23,2429.86,NEFT,Grocery Store,Lucknow,Lucknow,Mobile,Failed,0,14
TXN0000341,CUST00389,Savings,26-07-24 15:09,15,6887.83,Debit Card,Hotel Booking,Mumbai,Mumbai,Desktop,Success,0,5
TXN0000342,CUST00975,Current,26-04-24 14:01,14,558.44,Net Banking,Hospital,Lucknow,Lucknow,Tablet,Success,0,10
TXN0000343,CUST01144,Savings,01-07-24 19:59,19,7540.72,Credit Card,Zomato,Kolkata,Mumbai,Tablet,Success,0,26
TXN0000344,CUST01145,Current,04-02-24 16:20,16,1306.02,Credit Card,Jewellery Store,Hyderabad,Hyderabad,Tablet,Success,0,8
TXN0000345,CUST00458,Current,02-11-24 1:32,1,4891.14,Net Banking,Google Pay Merchant,Delhi,Delhi,Tablet,Success,0,28
TXN0000346,CUST00762,Salary,26-11-24 13:53,13,20640.17,Debit Card,Local ATM,Mumbai,Chennai,Tablet,Success,0,28
TXN0000347,CUST01196,Current,11-12-24 10:03,10,15442.23,IMPS,Fuel Station,Jaipur,Jaipur,Mobile,Success,0,0
TXN0000348,CUST00246,Salary,25-04-24 20:52,20,36375.49,Net Banking,Hospital,Delhi,Delhi,POS Terminal,Success,0,13
TXN0000349,CUST00309,Savings,07-06-24 21:56,21,18457.1,Credit Card,Ola,Delhi,Delhi,Desktop,Failed,0,17
TXN0000350,CUST00938,Savings,11-03-24 1:02,1,66714.51,Credit Card,Flight Booking,Delhi,Delhi,Tablet,Success,0,21
TXN0000351,CUST00999,Current,03-09-24 9:57,9,46150.13,Debit Card,Ola,Jaipur,Hyderabad,Desktop,Success,0,26
TXN0000352,CUST00561,Current,23-10-24 21:30,21,8496.43,Credit Card,Grocery Store,Pune,Pune,Desktop,Success,0,6
TXN0000353,CUST00181,Salary,15-06-24 18:23,18,4171.41,Credit Card,Jewellery Store,Surat,Surat,POS Terminal,Success,0,1
TXN0000354,CUST00978,Savings,26-07-24 7:12,7,2683.28,NEFT,Flipkart,Ahmedabad,Ahmedabad,Mobile,Success,0,7
TXN0000355,CUST00765,Salary,15-03-24 0:18,0,6601.51,UPI,Hospital,Mumbai,Hyderabad,Tablet,Success,0,25
TXN0000356,CUST00510,Salary,20-02-24 1:43,1,8050.11,Credit Card,BookMyShow,Lucknow,Hyderabad,Tablet,Success,0,45
TXN0000357,CUST00627,Savings,25-04-24 19:26,19,718.96,Credit Card,Flipkart,Mumbai,Mumbai,Mobile,Success,0,4
TXN0000358,CUST00934,Salary,10-12-24 20:31,20,10141.89,Net Banking,Google Pay Merchant,Delhi,Delhi,Tablet,Failed,0,22
TXN0000359,CUST00275,Salary,18-10-24 7:35,7,5275.27,Debit Card,Uber,Kolkata,Kolkata,POS Terminal,Failed,0,19
TXN0000360,CUST00827,Salary,09-10-24 9:42,9,7554.85,UPI,Nykaa,Chennai,Chennai,Desktop,Success,0,8
TXN0000361,CUST00433,Current,14-07-24 23:31,23,1432.47,Net Banking,Grocery Store,Surat,Surat,Mobile,Success,0,9
TXN0000362,CUST00751,Salary,06-12-24 9:59,9,1309.84,Net Banking,PhonePe Merchant,Lucknow,Lucknow,Mobile,Reversed,0,5
TXN0000363,CUST01096,Savings,19-01-24 15:01,15,3775.6,IMPS,Electronics Store,Lucknow,Lucknow,Mobile,Success,0,5
TXN0000364,CUST00041,Current,21-06-24 13:18,13,733.24,UPI,Google Pay Merchant,Chennai,Chennai,Mobile,Success,0,0
TXN0000365,CUST01121,Current,29-02-24 11:14,11,36307.34,Debit Card,Flight Booking,Bengaluru,Bengaluru,POS Terminal,Success,0,4
TXN0000366,CUST00020,Salary,09-02-24 5:12,5,1943.78,Debit Card,Hotel Booking,Hyderabad,Hyderabad,POS Terminal,Success,0,5
TXN0000367,CUST00553,Current,18-11-24 14:14,14,2778.09,IMPS,Google Pay Merchant,Jaipur,Jaipur,Desktop,Success,0,2
TXN0000368,CUST01048,Current,14-02-24 6:40,6,1045.97,Net Banking,BookMyShow,Surat,Surat,Mobile,Success,0,5
TXN0000369,CUST01020,Salary,18-11-24 22:07,22,887.35,Credit Card,IRCTC,Delhi,Delhi,Desktop,Success,0,1
TXN0000370,CUST00414,Savings,03-03-24 6:47,6,5252.91,Debit Card,BookMyShow,Ahmedabad,Surat,POS Terminal,Success,0,22
TXN0000371,CUST00426,Current,01-04-24 1:44,1,5758.01,Net Banking,Ola,Bhopal,Chennai,POS Terminal,Success,0,47
TXN0000372,CUST00183,Salary,04-02-24 23:37,23,18638.95,UPI,BigBasket,Surat,Surat,POS Terminal,Success,0,1
TXN0000373,CUST00154,Current,07-09-24 5:39,5,2120.66,Net Banking,IRCTC,Lucknow,Lucknow,Mobile,Success,0,10
TXN0000374,CUST00607,Current,08-02-24 18:17,18,193.22,Debit Card,Flipkart,Jaipur,Jaipur,POS Terminal,Failed,0,16
TXN0000375,CUST00081,Salary,01-05-24 10:38,10,35450.01,Debit Card,Hotel Booking,Bengaluru,Bengaluru,Tablet,Success,0,4
TXN0000376,CUST00238,Current,26-11-24 21:12,21,4121.82,UPI,Amazon,Bhopal,Kolkata,Mobile,Success,0,26
TXN0000377,CUST00350,Savings,29-08-24 11:39,11,8205.14,Debit Card,Local ATM,Mumbai,Mumbai,Tablet,Success,0,2
TXN0000378,CUST00191,Salary,14-02-24 4:59,4,10372.35,Debit Card,Myntra,Jaipur,Jaipur,Tablet,Success,0,49
TXN0000379,CUST00935,Savings,26-11-24 8:50,8,1727.77,Debit Card,Flight Booking,Bhopal,Bhopal,POS Terminal,Success,0,2
TXN0000380,CUST00864,Savings,21-02-24 11:05,11,15019.35,Net Banking,Zomato,Lucknow,Lucknow,Desktop,Success,0,8
TXN0000381,CUST00121,Savings,19-12-24 21:14,21,5964.43,Credit Card,Google Pay Merchant,Pune,Pune,Mobile,Success,0,5
TXN0000382,CUST01166,Current,25-08-24 9:56,9,5276.33,Net Banking,Myntra,Bhopal,Bhopal,POS Terminal,Success,0,8
TXN0000383,CUST00735,Salary,07-12-24 17:43,17,5515.57,IMPS,Hotel Booking,Pune,Pune,Mobile,Success,0,3
TXN0000384,CUST00268,Salary,10-12-24 16:58,16,36683.53,NEFT,Zomato,Ahmedabad,Ahmedabad,POS Terminal,Success,0,6
TXN0000385,CUST00095,Savings,02-05-24 0:54,0,7917.98,UPI,Jewellery Store,Surat,Bhopal,Tablet,Reversed,0,25
TXN0000386,CUST01075,Savings,05-12-24 2:17,2,14317.33,Net Banking,Hotel Booking,Chennai,Chennai,Desktop,Success,0,25
TXN0000387,CUST01072,Current,13-09-24 23:36,23,4053.72,Net Banking,Google Pay Merchant,Delhi,Delhi,Mobile,Success,0,12
TXN0000388,CUST00987,Savings,21-11-24 20:21,20,9396.29,Debit Card,BigBasket,Pune,Pune,POS Terminal,Success,0,0
TXN0000389,CUST00112,Savings,25-11-24 15:48,15,2539.96,UPI,Hospital,Chennai,Chennai,Desktop,Success,0,8
TXN0000390,CUST01016,Current,04-05-24 12:31,12,13700.65,Credit Card,Fuel Station,Lucknow,Lucknow,Mobile,Success,0,3
TXN0000391,CUST00570,Salary,06-09-24 20:09,20,5474.24,UPI,Pharmacy,Chennai,Chennai,Desktop,Success,0,6
TXN0000392,CUST00482,Salary,07-11-24 4:17,4,3164.4,UPI,Local ATM,Pune,Pune,POS Terminal,Success,0,24
TXN0000393,CUST00181,Salary,16-02-24 2:25,2,22377.95,NEFT,Ola,Surat,Surat,POS Terminal,Success,0,29
TXN0000394,CUST00037,Current,14-01-24 21:58,21,11863.62,UPI,Google Pay Merchant,Bengaluru,Bengaluru,POS Terminal,Success,0,2
TXN0000395,CUST00001,Current,06-08-24 9:19,9,5278.92,UPI,Hospital,Surat,Surat,Tablet,Success,0,7
TXN0000396,CUST00935,Savings,13-11-24 3:09,3,3956.53,Debit Card,Flipkart,Bhopal,Bhopal,Tablet,Success,0,29
TXN0000397,CUST00931,Current,12-09-24 5:14,5,1195.19,Debit Card,Flight Booking,Chennai,Chennai,POS Terminal,Success,0,1
TXN0000398,CUST00927,Salary,27-03-24 2:49,2,4559.06,UPI,Hotel Booking,Pune,Kolkata,Mobile,Failed,0,59
